Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cabo Verde,CPV,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.375382406,-6.97917681,8.002835458,4.81847971,-8.459328747,-6.597279207,11.73081147,2.040646925,14.08995237,13.34008992,12.17387736,3.319204248,-25.18288942,7.747878459,12.71358874,
Costa Rica,CRI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,-0.956443065,0.574187656,11.31438952,12.11096864,28.65460595,6.651042507,5.448207926,12.35268755,12.59354013,23.954783,7.359882681,0.431126479,6.647398843,10.43758967,-7.325610764,16.1792765,25.07373643,7.503282686,2.91646933,-3.432073049,-26.33809882,-18.11433825,15.80938916,10.67107106,5.989034161,17.58547859,17.58213151,-0.90772228,16.56463649,10.77014491,-2.993545708,23.06102086,14.19194951,4.686316855,3.344287552,3.141479604,14.99015638,16.32813528,-3.080925608,-3.897297815,0.010074049,6.129696509,4.543606176,4.811515916,6.945545397,7.816209228,10.08846344,6.658714791,-18.73628821,18.72644466,10.67093218,7.824970783,1.680638955,5.04627765,4.498020426,8.93843043,5.012553239,2.855957956,-2.297429463,-12.92929549,19.2462289,6.021764152,
Caribbean small states,CSS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,8.596385618,4.821827783,3.403839767,0.938259659,9.631221809,5.4241865,8.616635062,6.431152,0.960123443,-3.821946165,18.82375221,8.379347101,4.881768939,7.945305363,8.86977592,-9.098618313,-1.724077988,3.143017963,3.37787127,-5.507929453,-37.13209051,-45.26558215,-5.425136817,19.16581803,11.50800684,24.27580162,-1.863866166,1.377465287,2.431789928,-0.221436784,-3.753574325,-7.301066448,12.12867735,12.97753888,25.76795997,20.44195577,-1.108064315,7.37323704,-14.93232853,35.66993239,1.027257933,-2.104097453,6.077745784,-1.522055259,10.12994684,-10.64628587,-1.600640256,-1.657177715,-3.23581102,-7.606837607,-4.648473636,-9.192335678,
Curacao,CUW,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,39.46608456,27.57371933,5.616385151,16.77865064,5.786624828,2.501937415,12.79562785,5.510757803,16.36942512,-4.542966786,-10.95183959,14.21764308,13.23712501,20.08363889,5.721396923,1.976459243,18.43563936,-18.39080617,7.105907874,18.38469655,5.878305939,1.04138124,1.034364748,2.908447484,9.37046678,0.297997605,-0.997059966,-0.498631131,7.403033336,1.002293001,5.702435607,9.608805884,12.98367831,-15.32422887,10.79635936,-2.592036801,-3.633332841,-4.555730348,7.718816784,8.062279286,10.16409179,14.30237738,4.325012871,9.502798329,3.109498817,15.36428708,18.28198382,
Czechia,CZE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.84343429,29.68331057,23.75045086,14.95461798,23.51097311,11.77088765,5.852612797,5.571388167,5.187957062,14.35826361,11.34749807,4.983597129,9.467651661,25.58562979,12.47955314,11.481651,12.8786406,3.17775325,-11.07694313,14.81239733,6.717164478,2.634741766,0.061652239,10.01733987,6.847859166,2.829850553,6.250556498,5.783503867,1.545164376,-8.195863703,13.32332048,6.282905275,
Germany,DEU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,7.369585256,6.478149879,3.645579934,0.442583281,2.922075359,10.88327959,3.657793512,5.449915705,9.630041491,3.086316036,-2.961013518,-0.779795707,2.699469731,5.273665979,4.029709,3.235606068,4.576223599,5.473474703,8.591250211,10.77395654,10.90162955,3.014186414,-6.683878788,8.238549506,6.958250431,4.089218402,9.209184531,9.413686746,8.881298817,10.78431373,0.84955782,-2.614953492,5.640656311,7.830093001,5.964245866,11.15258258,6.205506826,2.301757728,-9.692174183,12.8678987,7.325651503,0.101706978,2.675547333,3.92523346,5.797714957,4.489999664,5.225380758,3.99272366,3.358405209,-8.283974014,8.884583631,6.634468886,
Djibouti,DJI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.62267734,-3.232352466,-6.709414143,50.35729027,-2.880606887,10.051553,-29.53918229,18.19632763,-6.756622482,
Dominica,DMA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,7.004293428,6.36694074,12.80740334,9.116395561,1.454393488,1.151451571,17.7980993,-2.018174891,-4.963652401,16.78113516,0.859357283,0.969651547,6.665169859,-5.564520295,0.555278009,3.136490157,1.970734344,5.361808873,9.929940934,8.478970641,-1.178149712,4.224283273,5.397678126,2.375634744,4.031750103,-0.130875492,-1.415130381,13.28918111,6.805663634,3.131461651,9.241918472,7.581065487,2.547456269,13.70992873,2.400200816,6.371918042,-1.032312223,7.15329025,11.40134821,13.96515649,5.837965767,4.770228409,-11.94357904,0.54066457,7.443614298,2.708967023,1.4706544,3.896705272,4.560764216,3.662224686,4.183152079,5.092489123,3.010683292,-2.786858493,8.816175873,6.500945489,
Dominican Republic,DOM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,-12.04819404,90.06848935,19.05408027,15.28560074,-38.46404432,36.06939065,-0.213251176,8.031821464,9.452714992,12.37075927,-7.109485292,5.337293821,13.58152535,19.85559283,2.166907063,-3.904094494,5.505963557,-2.538638145,12.07153374,12.72202492,-14.55649646,-18.26140901,3.929528043,-5.622400872,4.154325396,19.95089706,18.02058278,1.833851534,15.76981007,-14.38122744,2.600000003,21.16420638,7.122591669,8.562745064,5.076927755,3.379184584,17.20558067,16.92020458,1.006393212,7.531860862,-5.888778981,0.219959476,-10.07507442,5.888585305,8.719201651,6.040604375,4.558695867,5.481665147,-10.52602626,18.70320816,0.112526633,1.522897919,-2.185870441,4.776261411,11.02398411,8.122949235,-2.975632348,8.525654374,5.812880449,-14.50932407,25.66562158,14.39488247,
Algeria,DZA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,-13.63636664,-75.00000017,136.842104,-15.55555451,-7.894735751,-5.263152,-3.174610961,18.85246142,20.68965972,12.57143122,-7.614214407,16.48350779,25.47170167,34.96240179,16.43454484,-4.545452692,21.05262867,7.867500338,-8.445299137,3.354297643,16.29999426,-1.699997271,6.200003835,2.4999966,5.699999913,-21.99999697,-28.70000632,3.400001986,16.80000767,-9.800003033,-17.90000137,4.600001999,-6.700002116,6.099999399,2.000005699,-13.30000525,2.400002938,7.300002405,1.696000088,9.200390444,7.599999999,23.2,5.1,12.5,6.4,-1.500000001,11.9,15.4,12.8,4.5,-4.600000002,13.8,9.8,8.399999999,6.9,-2.8,-7.1,-3.800000001,-7,-16,-4.099999998,0,
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,-0.068026668,-7.593255485,11.19706063,13.99457498,7.516164348,4.283503397,10.47388484,4.895784562,4.242920917,11.89995161,3.940761176,2.118737598,13.39935242,33.49729505,21.40578693,-2.143421249,8.870788825,-12.47276617,-2.808211521,11.6095317,3.710703625,-12.94021876,7.332789787,-9.278949257,0.422581145,-3.421764721,4.598475677,0.325273857,9.645055242,14.04949396,13.52888503,7.956692095,2.978083437,0.511498375,7.107779918,9.434392974,11.41813201,5.471367295,-3.254982794,12.29264647,-0.236595687,4.728085596,8.708379914,14.20659266,13.23900474,11.38728659,10.33642041,9.12739835,-9.272840011,12.66661082,8.881867464,4.089659535,0.509433653,2.223281933,-0.948094572,0.592669107,10.01206682,5.099790482,-1.189089091,-12.76330398,15.129909,12.82498373,
East Asia & Pacific,EAS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.39701913,-29.56658802,-9.507576648,-1.450323993,9.001243133,6.814280864,7.191048642,-5.797862288,-8.941722091,23.27484418,-0.60401576,12.71832052,16.36177136,20.66410484,12.19889385,13.92432724,19.99531698,8.664062251,-24.62148877,17.15331574,16.39102112,6.713629441,4.449332472,-4.888026499,-12.32513487,0.720939877,12.42751165,2.605609318,2.564025697,-5.909921605,11.41562559,-2.434806927,
Europe & Central Asia,ECS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,5.159017748,8.639772744,10.71337486,2.347502625,-5.812234916,11.43330086,2.943720839,3.627061149,9.212887059,2.364529598,-0.847393791,1.36520238,1.292946567,6.470665116,4.836650235,5.718814254,6.537265474,6.906349606,7.708033648,4.138244913,-4.249234546,-0.303687832,-3.378477821,7.407217125,7.931158529,5.494026878,10.1235488,8.455795877,5.79296057,12.19240928,2.64277381,2.016615848,3.909411239,8.432060046,7.282926955,9.493690203,7.717991785,1.783165551,-12.3109723,10.33121936,5.913179039,0.264143427,2.591318836,3.297110504,4.759023206,4.114622028,5.585463936,3.727979899,4.136304457,-8.424398967,9.27154777,7.51336787,
Ecuador,ECU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,-0.696966729,11.10122579,-3.701396922,9.803196895,4.703803432,3.236991578,20.54536592,12.47473818,0.023109688,3.214811176,20.38773833,-5.723485871,18.26694098,46.93147855,5.510110698,1.988636704,17.30492616,3.775621002,2.345189594,9.433904369,-3.121968278,2.804273475,-22.32117849,-3.594934083,8.515173429,-0.504352322,17.9675359,-17.1932742,4.564163731,-1.555278684,11.78846074,4.485858769,-0.550677922,15.9764836,11.23017977,-12.5969755,20.51287753,6.531768229,-31.59548362,12.82172933,25.72239002,19.014989,-4.059683786,10.87690179,14.39534039,9.773513315,7.05495981,14.43921108,-9.919288842,14.82409922,3.646417622,0.834861394,6.965967127,4.75460457,-8.156789978,-9.620335724,12.23641004,4.404189287,0.32346181,-13.83940942,13.24657771,4.492321429,
"Egypt, Arab Rep.",EGY,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,-1.845480139,0.796685787,19.72810623,10.24557698,-8.886227546,6.12513144,-2.30369086,-6.56693712,3.744911806,14.33703455,1.260734515,1.1187297,8.92219843,6.405635649,20.72890285,-13.49202142,18.09045226,0.010378829,12.74387713,8.127393968,21.56762177,-13.17285827,6.434770337,18.61672744,0.633383008,-5.89596446,-8.173502504,3.06643952,1.652892565,3.658536585,1.176470585,-4.651162787,12.56507029,1.225504321,4.313003275,-1.796247935,5.302348539,1.735015765,12.7596899,3.987350476,-1.125175725,2.67654921,1.280558789,17.24137931,23.82352941,21.77355503,28.80364109,26.29144179,-17.88766789,-3.159851301,8.406909789,10.80028329,0.589390963,0.09765625,0.951219512,-2.222759121,52.50803064,7.246804326,-8.581644815,-18.72430047,0.468904245,24.29378531,
Euro area,EMU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,5.607013632,9.569855802,10.78777826,2.577735759,-5.34528587,12.41212107,3.068669268,4.457775737,9.692608733,3.331837306,-1.825805712,0.500545513,0.351709576,5.841772731,4.225315867,4.87769318,7.873676599,8.128187162,9.329432408,7.699802174,5.453277108,3.801783995,-4.610108137,8.651791216,8.210881811,4.233299328,9.928012196,10.21747963,7.723613367,12.08691839,2.591984146,0.585465592,3.008712498,7.016408596,6.167388439,8.545663282,6.830096993,0.23000952,-11.33479089,9.783060176,4.385374573,-1.212435095,1.391510736,4.764709311,7.835204965,4.305089788,5.221755836,3.855643259,4.972828995,-8.513270458,9.137507998,7.823135192,
Eritrea,ERI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.566633036,27.16346046,2.504726327,24.12786179,2.414262213,5.32519288,1.796270935,-32.28014845,14.61240946,1.886914538,17.50410009,-1.397402124,-21.99162685,-38.82085237,-29.83326193,-9.980827593,20.54210195,11.29637925,328.685257,,,,,,,,,,,,
Spain,ESP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,0.700504764,24.30047955,16.69845394,7.999783657,-0.900476646,9.799996583,-5.498815882,-1.001156475,11.40190413,3.224253767,-3.608678851,4.929367944,-1.199911524,-1.333676994,7.548648855,17.18275606,24.79274486,16.080549,17.71764794,9.621256931,10.34286776,6.819980321,-5.225223379,11.44469981,11.07091179,7.306638567,12.88829533,14.0427284,13.68959538,9.570880335,3.655111605,3.677449336,6.032727604,9.667700773,6.960046777,8.213107745,8.239988937,-5.507782964,-18.30267711,6.198746268,-0.590594379,-5.835135585,-0.214383029,6.799749406,5.076943186,2.64928792,6.787160465,3.920917372,1.288023459,-15.01360786,14.91836299,6.985716786,
Estonia,EST,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.21402334,5.341720997,7.852699031,29.40303592,12.99191435,-5.729337451,-5.35218709,12.36544264,13.28605277,14.00284202,16.13579949,16.6993434,20.70274867,12.98195383,-6.157830915,-30.60556259,21.2569362,27.18832647,9.688144816,2.445981655,3.046876182,-1.887090315,6.497250138,3.990948669,5.927417535,3.820765281,0.433317738,21.01060154,5.784937189,
Ethiopia,ETH,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2064107,4.213199996,20.18496208,21.85152975,0.047978606,-7.468505497,-6.592743075,-5.260599075,-1.988954861,13.25506631,10.37733664,
European Union,EUU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,4.912850433,8.954497229,10.81665056,2.789285769,-5.231024257,12.3708063,2.618721257,3.831186392,9.678096576,2.9010107,-1.368735752,0.647220712,0.703344181,6.014974112,4.956337488,4.794745363,7.541156621,6.612371325,8.022747116,4.14170012,3.508125063,3.857149819,-3.955457302,8.873434398,8.522124804,4.789312012,10.37149392,10.28745363,7.257112476,12.17459827,2.515871202,1.019111559,3.412008194,7.660728113,6.586129952,9.257577339,7.715440064,1.065325025,-11.77289361,9.769910249,4.704796981,-0.936325954,1.477572343,5.239442446,7.535835744,4.54406837,5.552155079,4.231760692,4.792348557,-7.884096111,9.718522365,7.988685863,
Fragile and conflict affected situations,FCS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1231284,-10.88781866,7.720477186,-30.25564014,8.367770957,2.20596745,-3.875891614,-9.425676887,-4.583958359,8.71802632,7.839314738,7.399667322,-13.00387937,13.28091562,1.573418509,
Finland,FIN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,-0.173710465,5.015076928,12.76392031,6.495051178,2.496904738,-1.440041473,-1.730408302,-3.946552871,18.44639354,8.55163875,-4.585320819,2.209321077,4.11275902,0.919377652,6.361998198,3.524871759,8.796254205,10.87201772,8.991897494,-0.373431071,-13.32037622,0.700700701,1.359840954,12.81186255,8.189025662,7.23491788,11.88106942,8.473531933,4.287372503,14.86252871,1.383419582,4.292919022,4.108413766,8.124812706,11.18136151,6.590324842,7.381422203,7.965697951,-16.99761716,6.303637883,6.207044367,1.123383874,0.125059869,-0.896914614,1.962913801,5.721461728,4.313540138,5.730570195,2.362639841,-6.15752421,6.131865036,8.492162697,
Fiji,FJI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,7.457774844,7.149553112,12.94546526,15.27279303,2.533375076,11.43855833,9.78808483,11.99914293,20.38932467,7.286162919,7.249275008,14.76153195,14.95075865,5.512030661,-8.882089854,18.59743391,1.79659024,4.430246141,8.802741084,5.146066257,-1.39672706,3.562336348,-2.698606417,3.401592939,4.744087755,6.664912543,7.671901123,8.443713776,8.068385102,5.042199336,2.95585667,1.766858074,-3.319230154,8.862599209,7.522724521,2.445829189,7.975598052,11.90040808,6.950599802,15.35348874,2.381767891,1.94558527,0.893617042,6.204036885,6.320066914,5.600584028,5.75570182,1.295002635,-9.35456279,8.892522592,5.837368345,0.200223647,2.418481061,4.89868639,5.898053683,2.928765377,4.486842018,3.079156125,2.344320626,-12.3244967,9.389210589,8.558675308,
Faroe Islands,FRO,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,15.02590597,5.855849496,24.68085146,10.58020762,8.950617169,10.56709767,26.54911387,7.552389129,11.18341027,7.134289389,4.25758351,17.17332042,0,117.9617591,28.2084397,12.53597295,-1.165097673,-18.80396163,-14.62469994,16.1344907,43.71100826,-9.550483127,14.7391237,1.700175414,1.870770865,-4.154727797,-39.23087376,13.61806798,6.80968313,-4.717154964,-1.929178205,1.870319707,5.815262892,-16.10343534,0.711487973,2.440011586,13.95631527,26.05490381,-23.32280993,-16.47776352,0.387022835,8.174679506,-10.65713843,2.685961891,9.277664297,17.17690542,3.610901154,12.5073537,0.131796846,31.58822876,12.49551965,9.145948684,2.545368808,7.867691508,-10.73458541,-6.553894476,-7.282378724,51.24082326,25.45424905,-6.010733793,3.484495489,8.331577315,
United Kingdom,GBR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,5.379010429,9.918032651,11.18447899,1.004966243,-6.593124356,5.15857579,1.922300486,3.731438797,9.644817403,-3.525339748,-2.736648232,4.930745924,6.565149808,9.875722897,2.518152936,6.873098523,7.885703511,12.78204387,7.420830313,0.562301554,-4.375625926,6.781248111,3.320700616,5.934560002,5.543259566,9.197796996,9.836136879,7.460098679,7.396796096,9.43362304,6.180363116,4.719181809,1.646840042,6.714329421,7.029342871,10.56340018,-1.374963211,-1.008840487,-7.024467627,8.963955836,2.928354202,2.454003218,3.243248021,5.095061173,4.955662331,3.976550236,3.164551301,3.098049365,2.718045825,-16.00264011,6.14237338,14.60775279,
Georgia,GEO,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.64875147,10.79446955,2.6413836,14.52580282,7.198734384,2.378044436,8.091798846,10.26451085,6.626176187,-16.59279661,10.96821642,16.48298131,
Ghana,GHA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.67935794,24.6318722,-12.55079479,26.70100776,40.07964888,12.78606637,2.27306831,-14.41314228,7.932333587,-1.093840528,7.671121959,4.962295505,15.88116348,-8.781272567,5.791351965,1.393738806,
Gibraltar,GIB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.09118306,-8.307994729,2.742661302,3.534876176,19.2283196,12.80789195,8.524394667,-4.955918411,9.43473683,70.95779631,-17.62924287,-5.638675058,-3.806511544,-6.703304685,64.79844306,-2.89121311,
"Gambia, The",GMB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.017981006,1.695234902,-5.463974623,-4.476881228,13.34222136,4.695982502,12.19252653,5.606291074,-7.906489492,23.51824271,-7.516857005,-1.117491893,42.6602074,19.07941555,-0.243452978,5.950000177,13.29998987,10.90000008,
Guinea-Bissau,GNB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54363319,-2.926831046,-23.51654468,29.97457547,-13.45789164,,,9.227599305,0.075742073,7.344647494,-0.544794152,-24.48924782,-1.425570006,30.45533765,15.72935212,14.64077942,18.62086942,-17.23250595,14.10000998,-3.000000013,,,
Equatorial Guinea,GNQ,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4251814,40.94983444,20.23099998,-10.2474244,29.5202407,-19.38276528,23.8098347,-17.66340072,-5.642925287,-15.45279104,-16.28645003,8.329639321,6.197165089,-11.23906715,-22.06513974,8.501720614,18.98898242,
Greece,GRC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,12.52686633,10.54646265,16.17132533,20.02643435,16.42411006,1.055838539,5.691196641,11.21927598,14.23047208,1.902823035,7.885042844,14.2996083,33.63290119,-14.92157192,1.47631801,9.588131535,10.11465711,4.534665934,9.723165905,9.336090842,6.459824952,-2.605992473,2.574853478,-2.122474743,4.430498706,13.87728707,2.14008249,7.335631067,10.47205702,8.366083269,5.836823012,1.076736222,0.628097422,1.500278509,8.945002013,9.936284982,8.437791365,18.16182933,14.48626753,20.18010647,0.991433049,-3.432186374,7.393443018,4.417603468,0.854104893,13.30978097,15.49941972,1.320712289,-20.35391405,-3.430610638,-9.594901236,-5.511402347,-3.477623639,6.74602001,7.850899387,2.155816726,7.374129384,8.099445619,2.900860404,-7.282900278,17.85743989,7.218410716,
Grenada,GRD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930958049,14.15441176,-7.036894532,12.53774814,16.72705479,-9.398557659,38.5613086,18.00258415,-30.00488397,-6.626451787,-11.46104522,1.73566207,10.99633366,-3.50805285,2.418730167,15.14308717,-5.847953216,5.891619408,,
Guatemala,GTM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,-7.445512969,7.782862249,29.49029011,9.74695292,5.465414046,1.659919356,6.371963043,3.968551439,-2.124594975,7.910228142,6.409819084,-5.575135957,10.01017974,14.34299804,-5.017534111,29.82107313,9.341500844,4.361744703,-7.438650302,-8.616404337,-4.102447899,-20.98794591,-19.86239924,7.129526263,-12.89198621,-14.56000027,47.84644212,3.768207719,5.859017495,3.89161156,2.455327262,36.76408098,4.422851132,4.961282728,7.59082065,-6.861420064,19.5025222,24.50112041,0.711916503,6.03578878,6.920224032,1.98635866,0.536843243,5.683716307,-0.57197038,6.450058803,7.234670214,-5.747167576,-7.801369348,9.994590065,7.001978017,2.791891866,4.258782655,3.370191941,3.647962116,0.942356245,2.824775102,3.926857949,4.8571007,-5.75655499,19.48621632,4.361016135,
Guam,GUM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35180299,1.765225066,-2.818733738,6.871932173,14.98956159,1.960784314,3.133903134,0.241712707,3.47915949,1.098535286,7.046427395,2.214703168,-3.641287993,-0.374765771,-2.884012539,2.840542285,8.882611425,-2.652061113,2.309742375,,
Guyana,GUY,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,5.696663963,9.153937919,11.28249018,2.640640771,-6.829147626,11.80214235,4.639162392,5.396804431,8.358542457,-0.157922691,0.697740533,-0.084889785,3.176538608,10.65007044,4.291092931,6.986813371,7.487621309,9.230095565,8.636099175,5.947376738,2.723291648,4.938796754,1.56920007,9.59864807,9.283290785,6.948682944,9.984025326,6.339547797,7.678543089,12.18305014,0.197627888,2.615091254,4.661274446,9.730469343,7.283743829,8.453007162,6.381514179,1.593787395,-11.17638059,11.08634765,5.648669961,1.650939492,2.677995827,4.25818686,4.487302414,2.445073991,4.976979928,4.070694357,2.085813274,-8.135982892,10.44957909,6.942042607,
"Hong Kong SAR, China",HKG,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,15.56729477,9.701248878,10.46355891,5.104154388,13.70846284,2.722277018,15.77460152,11.441672,12.22317907,12.75057789,4.880057136,10.27214536,-7.626866214,3.804258064,23.59528428,7.987690497,20.73786871,17.3950453,19.0821198,12.26452852,-2.107281415,9.204586839,13.98281573,5.757817148,11.54961142,26.85720478,23.12831853,6.549012858,10.14061367,17.10668284,20.91527,11.59651626,13.33533832,12.59523303,4.899253898,8.671327393,-6.939563032,-2.29132065,17.09220348,-0.974473324,7.042355934,11.42860023,14.39818766,9.330363804,9.903265429,9.05919078,3.247257179,-8.032915938,18.22849807,5.602778802,4.240615734,8.282416851,1.026182556,-1.764109861,0.867698586,6.614375992,4.486569024,-7.244551638,-6.85797611,15.82157486,-12.19344547,
