Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Comoros,COM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.864616584,6.383577713,4.82071186,4.110914752,2.280442954,1.867053907,1.637913479,2.687771926,-3.180487805,5.091073108,-5.396002082,8.531052723,3.006154612,-5.276473026,3.609680507,-1.291514538,4.030410795,1.282567534,1.924443392,10.84811314,2.332998907,2.324441388,2.104322334,1.919494671,2.837040244,2.647192453,0.95163705,5.400020633,0,0.899875816,6.399980599,5.499903131,3.900165275,4.738800002,3.426405433,4.005783282,4.512687212,1.977091199,1.857384499,-2.070856093,1.446637955,2.537904688,
Cabo Verde,CPV,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,11.89543366,9.286260129,9.572911613,5.170599393,4.235643394,2.332548516,-3.139363973,6.358230068,6.502211065,3.502367009,2.693914633,11.89194872,7.855081252,20.75949849,15.32515778,11.87711792,16.00843284,14.11433942,9.746960949,17.00989053,7.08530388,6.278069797,5.17183572,11.38575685,7.251124692,8.841729636,-6.945349112,5.500446776,-0.529697419,3.319227904,3.658741064,3.29019668,0.076890167,0.128297002,-0.103378857,6.550595298,4.576333222,3.60340717,8.109779238,-23.03659261,3.468300879,19.31202954,
Costa Rica,CRI,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,-3.038641686,9.027232654,5.449712008,3.272058823,9.596704474,7.382830624,4.105267709,6.064505417,3.0917345,8.499734265,6.241908962,7.317635434,8.224138461,5.617149176,0.915485394,5.81553114,10.64236329,5.401290674,6.017031368,0.953717261,-3.682143217,-4.611330699,1.778040866,5.443422441,2.813074568,5.237745146,4.79013651,3.882882883,5.48261209,4.676400947,-10.03097327,7.993817372,6.873820644,4.63632301,2.910232126,1.837007831,4.749507653,6.083471221,6.091260583,4.852205466,4.288572057,4.663334347,4.643738223,5.075950142,4.885859248,7.75561962,8.831816107,7.570225454,2.34551872,6.116591041,5.072344228,5.602392039,4.736076014,4.563771214,4.704649219,4.250214283,5.073554689,2.841797093,3.649714211,-5.49224442,6.093777475,5.569789332,
Caribbean small states,CSS,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103524286,-3.830222078,1.029489033,2.714042896,1.69255125,0.336368421,3.299186506,-0.586704996,3.353981231,4.365130902,4.037056275,1.962257181,3.004240528,2.379657117,5.709445742,2.786932189,4.08633999,4.573329441,1.618682187,-4.999526135,2.988419035,2.118784665,5.038171694,1.892967237,4.041723652,-0.242521944,-1.551378658,-1.740674061,1.675827613,2.98500285,-12.88311925,4.072397451,7.437777082,
Cuba,CUB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.851716902,4.565904305,5.476570055,4.938220552,5.510547804,2.182753169,5.178908652,6.883407439,14.18652781,12.57180884,8.073675712,4.279093913,2.587531039,3.950288504,2.903501281,2.79944675,2.330337441,2.329862207,3.205273166,1.241244681,2.106625611,2.124585241,1.440148685,-11.21207189,4.109797103,4.266252811,
Curacao,CUW,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.288388441,-0.475212083,-7.699672648,-2.092246437,1.054601541,1.832534218,1.266423376,1.999669342,2.592812143,2.698809958,3.30605369,3.518440641,4.003283075,-4.55439438,2.437889934,,
Cyprus,CYP,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,17.7160282,19.19304651,7.632792935,11.9080354,6.401377147,7.607611712,7.393215108,6.261614752,11.03765967,6.329970932,5.021015735,7.137026699,8.857448877,10.78773243,9.969237033,2.391652807,10.14523731,1.967809967,8.084958125,11.80895276,2.025429483,4.706878848,6.930680792,5.679261478,8.020038769,3.360918392,2.965800372,1.595551795,4.701785037,5.708921806,5.630827727,5.248170293,5.326203594,0.970655763,3.500105175,2.130019055,-1.994307141,-5.297193269,-0.942748299,3.23620404,5.030362144,5.702167984,4.674290676,5.306589173,-3.519018109,11.85846249,6.059220983,
Czechia,CZE,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.333499505,3.006430075,3.583248173,0.776498518,0.61808003,2.356154158,4.174672971,3.336584063,1.254370464,4.199073463,2.949564351,4.616558761,4.082594175,6.969963462,1.848828157,-3.578954559,1.923226102,-0.028024021,0.990488965,1.60833423,2.433581164,4.679855546,2.700411141,4.693248906,4.625953682,3.597141741,-3.091724607,4.308516496,3.520810453,
Germany,DEU,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.546378355,1.358391009,2.199763128,3.16050315,2.917332404,2.157621379,3.248917365,2.214287803,2.847274213,3.311939687,1.079594799,-0.753756558,0.828693696,1.249516536,3.471027075,3.283671776,1.819153489,-3.215847065,0.704811246,3.479994594,0.776947606,0.954666625,1.25059221,1.348144794,1.504499686,2.491319866,1.171937925,1.711108431,-3.42334064,2.350415147,2.937228696,
Djibouti,DJI,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.149907273,6.783790782,7.987871695,3.756131205,2.373065738,4.511327159,3.103857217,2.487037639,4.538296607,
Dominica,DMA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,10.52543995,-8.845560282,19.49869926,2.263381596,3.041156991,2.879254935,2.068723703,4.075450486,4.215927504,5.911145662,5.380056546,4.341769213,5.15502151,4.16872399,2.011105092,2.349817458,4.343126446,4.023536237,2.465742511,2.456945146,4.414722064,3.150607773,1.28939071,1.655565797,0.065007271,6.183645906,0.787312832,-1.707695011,4.279213392,5.596683447,5.651326859,0.98207675,1.880032095,0.150723063,-1.471066761,-0.711425465,5.091886798,-1.184259113,0.348325103,-2.87667407,-6.493399792,8.546407756,-11.50400691,4.533882156,9.078446528,
Denmark,DNK,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,3.618665282,3.919797213,6.853568196,0.346307723,3.276587297,3.03253046,6.411255943,-0.248324987,-1.172910151,6.330215898,1.989832533,3.147357115,5.005109374,-1.721492311,1.963059643,3.395868104,0.903004409,3.421810163,2.840573198,2.508572684,1.08007639,1.986125206,0.708770812,3.995688413,1.81946883,1.873373665,2.545756215,3.341604455,1.936092406,3.564866248,2.216960888,1.893665539,3.50244224,4.98462954,1.518224306,1.162056915,0.999370846,1.730309374,2.699035226,3.847070901,1.495507121,0.921707659,-2.342664915,2.015456327,1.370503566,-0.374387364,1.706731303,1.656474586,2.647789621,2.653977009,1.901453696,2.040857019,1.431096097,-2.238110127,5.870592026,2.590360806,
Dominican Republic,DOM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,-27.80045482,-0.251722045,6.635078692,22.76052624,9.798217251,9.679360806,10.12400093,9.01190479,6.33679757,5.993772706,5.540595675,4.260089686,3.655913978,11.28916869,4.46322962,4.354996525,2.700790189,1.831649058,0.648435296,2.745098039,7.393675028,4.803005685,4.340664664,-4.285448973,-3.837956549,9.24146491,7.311177157,3.65345349,6.064433435,4.63349314,8.546591227,3.590664114,5.771359302,3.930625451,5.786913766,4.504745758,0.823002499,3.204915683,8.564745092,6.987315203,7.305532833,5.14135606,2.219887867,7.82663025,3.339144979,4.035350081,3.234047461,6.52395037,6.133900303,6.301881491,3.736971725,5.710478303,4.169872518,-7.861221757,7.852143555,8.079168272,
Algeria,DZA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.926534602,4.695995657,6.383017232,4.849209755,5.245164126,7.088482725,6.054336618,9.474614935,8.56122428,7.802398018,7.207482667,8.062467347,4.920407868,6.239125541,6.545596373,4.658056186,2.458353549,4.035732258,3.255211415,2.824047988,-3.905412055,3.196164867,4.28187976,
East Asia & Pacific (excluding high income),EAP,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,7.425948922,7.774798618,8.865093671,9.790376249,10.82939828,12.91473655,12.80635497,9.603156327,12.00307417,11.55400658,7.123303034,4.219311152,8.14477693,10.83823379,11.13188967,10.04771755,9.153560422,8.376080547,8.404909253,3.525924339,7.353697899,8.589791233,8.841680289,9.283754169,8.602841131,9.478408495,11.08270322,12.52150836,14.64739566,9.576110251,8.471366365,8.968225455,8.97289528,7.890088913,7.923342351,7.873713573,8.283126537,7.763676339,7.938635704,7.693228832,7.020103815,0.981294728,7.592263673,3.025435851,
Early-demographic dividend,EAR,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,3.649667868,4.65651251,6.467985524,5.411832548,6.996076551,5.513268421,6.857188039,6.337396312,10.07149934,8.237213643,5.00474852,5.06960151,4.684611585,5.670018585,6.353366297,4.32733255,2.779127786,3.110190646,3.053816967,1.590959824,0.736081123,3.201962371,2.16543507,3.045967444,4.274476062,4.361808459,4.598966509,4.970787933,3.247940708,2.60740445,4.984422122,6.258067771,3.277291538,3.156211833,4.080418014,2.829800561,2.886547953,4.17780943,6.214378533,6.104185681,6.397343626,6.745597389,4.660021149,2.128096674,6.283977851,5.773578524,5.159817764,4.778129462,4.833614164,4.68177971,4.424127753,4.502068185,4.114284496,3.513994543,-4.744900054,7.209053653,6.605099349,
East Asia & Pacific,EAS,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.296874546,7.818317759,8.484031958,8.720003734,5.23111423,4.779059197,4.705661084,1.107499067,3.799886753,5.049204175,4.271810646,4.66174153,4.286074096,5.149171033,5.643204768,5.939852189,7.340671303,4.133358969,2.985782926,5.526993109,5.386098563,4.948606184,5.248153697,4.467626647,5.163528421,4.986724222,5.311822301,5.016265332,4.589389387,-0.757413436,5.665323336,3.259862211,
Europe & Central Asia (excluding high income),ECA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.522882704,-5.27186594,-11.77792845,-3.663049734,-4.874699257,1.716148655,2.556227847,-0.410230911,0.64539036,6.636051769,2.623514682,5.896839921,6.816488534,6.749732634,7.568946982,8.789770773,10.71873808,5.354613971,-3.864088036,4.682691166,5.473004077,5.086787477,4.092703362,2.855615952,0.901477049,1.1914443,3.955964293,3.852022651,3.024027129,-1.428116782,8.921204513,2.504277837,
Europe & Central Asia,ECS,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.879994884,-0.241562439,1.818413041,1.851452549,2.446935962,3.301850904,3.087445834,2.739007589,4.400927939,2.56705963,1.779136117,1.812482094,2.924340716,3.009211889,3.753949317,4.311282211,1.928471199,-2.409558889,1.976242522,2.286177066,1.262275869,1.062854176,1.875347619,1.679969605,1.88627828,2.789854244,2.219664885,2.117232412,-5.888593796,6.625497387,4.137064408,
Ecuador,ECU,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,4.414539304,2.875138158,3.367715992,8.180413661,2.720350947,0.644649242,2.271659549,3.412395804,4.707117365,7.170348373,2.225094007,3.532363735,6.178058458,13.84751815,13.99662281,7.755316103,3.441503789,6.142462217,6.361947474,7.439752903,10.83715779,2.174306324,1.870800191,0.999857267,3.07575876,2.186550146,3.705851709,2.142448726,1.128161373,2.327167048,2.981610009,1.616857183,2.466994511,1.912783645,3.834542254,2.745852253,4.306876978,3.783480038,-8.344482039,4.505170091,2.39141754,3.338726642,2.957983488,4.849044761,5.779486709,4.672928818,3.639134001,6.663435829,2.855863245,4.53799976,6.792718104,5.919246428,5.409546158,3.992517255,1.312441765,-0.798191508,1.964392197,2.714581864,0.080643034,-7.213916017,5.821045656,4.54412549,
"Egypt, Arab Rep.",EGY,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,6.198210142,3.698501873,8.517682467,9.37456664,6.757956121,7.565320666,3.68775533,-4.440421679,4.100735455,6.198968152,6.765688817,4.973567058,2.100589755,13.82398754,17.26576889,11.61298944,9.64240102,11.80838672,10.67196249,4.456660071,9.042787024,9.676528806,5.677792281,6.872518748,6.116889549,4.045118631,5.106542055,5.366526521,4.594158227,5.167695775,3.235814109,2.110059132,2.687107964,2.965203338,5.009431388,5.594559039,6.338302497,-0.902090037,-8.369101755,24.10069652,9.952091162,3.017007711,5.162177929,4.750225108,5.27922213,7.882751129,7.118417532,4.365458711,5.626522381,2.237155339,2.716810455,3.250587815,3.521850035,4.904572671,3.128249815,4.704743547,5.027009653,4.985154158,3.433331804,3.315254995,6.128629825,
Euro area,EMU,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.200372365,1.001860491,2.240541826,2.768119188,2.374199661,2.96843559,3.423503546,2.974824543,3.824520049,2.767381942,1.363175383,0.734145927,2.183597414,1.984424275,3.214177597,3.352364591,1.599540247,-2.314976436,1.283898657,1.918399551,-0.123054762,0.277840275,1.221878053,1.537930591,1.607354574,2.447243425,1.825675422,1.88346898,-6.058696376,5.26489924,4.33698833,
Eritrea,ERI,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.277247846,3.030796952,3.610846843,4.200541722,5.309441416,3.900205665,3.22619111,3.033480425,3.825574897,4.331198551,4.867628653,5.097824849,2.354409751,-0.683469689,0.84749617,0.888149782,-1.426102893,-0.38843179,1.138114457,3.117944852,2.386360071,3.255495439,2.625765795,2.351382138,-11.21128069,6.812286161,7.91957888,
Estonia,EST,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.033066298,11.06092398,5.301112482,2.921189287,5.618830229,5.716025385,5.756646618,7.140724968,7.387831194,8.89360912,9.31905936,6.307219025,-3.201186986,-11.76702193,1.197941103,4.518488305,2.849048497,1.311839893,2.423622261,2.215547164,2.872557889,6.877706443,4.307265736,4.839035435,0.296154122,8.216135531,0.082538072,
Ethiopia,ETH,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,6.88484025,3.406456403,6.132020977,5.359125608,0.911508267,10.68136397,4.575090498,-0.56872389,2.748122344,-19.45989126,-16.72031054,21.87619208,9.630633585,10.58594444,6.993321808,4.396839697,6.483649735,8.113166809,10.88442474,4.540421243,5.637363519,8.467541948,5.079107218,12.31671081,12.84491057,15.75662146,16.40039852,14.68212952,16.73739951,13.00218295,9.908847915,9.050249172,12.86555409,11.10524319,11.21410008,7.533163585,8.484738705,11.24557976,5.287522802,6.269734595,7.605274395,
European Union,EUU,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.876651438,0.921678026,2.260283387,2.764138624,2.449693053,2.86021495,3.417839124,3.017089452,3.99008226,2.675751241,1.510073355,0.900443295,2.342464411,2.190527347,3.383861708,3.47430692,1.637448157,-2.173084363,1.315488494,2.00150016,0.304165779,0.376097461,1.338195296,1.818519202,1.774079133,2.68923989,2.15514373,2.120635817,-5.574193017,5.554289988,4.314168062,
Fragile and conflict affected situations,FCS,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,2.860659724,0.231905195,4.022649266,7.761182099,4.891237487,2.450776079,2.984491709,3.458955519,4.358982191,3.977871444,3.048728992,3.801289406,4.164747681,4.084133401,1.975896011,-4.303685983,-3.034637149,-0.017956775,4.881271568,5.746367239,3.273417077,4.933694727,4.853291208,4.516674132,5.128904386,3.601108033,0.780677123,0.424138635,3.547540578,2.011229435,1.691356682,4.881098288,2.626563664,-4.806119798,1.361538153,2.770451683,0.502469964,-1.345745374,-0.290697674,0.224505387,2.141246014,2.668230241,2.04484265,1.638271892,-2.814685565,4.130917867,3.228610192,
Fiji,FJI,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,-7.155624962,21.6314517,4.24200848,15.18258622,16.83798846,17.2957718,11.78215034,16.94269445,8.256589127,2.20432167,2.169676642,0.635807363,3.795455113,8.528566656,-1.380553714,3.329159383,0.318402182,3.171587673,5.724871423,-0.320253449,2.636415298,-3.059373147,4.846814444,-4.852952671,7.232074279,-3.723154841,5.476748998,1.9336415,3.513687521,5.029147196,3.817055881,-1.583250257,4.388758187,7.69121893,0.026381167,1.964659418,3.200571717,2.424658138,3.52336768,4.000234866,1.51908322,1.254348078,8.622039163,-0.817890851,2.900662134,-8.738813454,3.037157592,4.519810938,20.10871449,3.017916186,0.078408576,3.626643274,1.730334795,0.042744857,-16.93468349,-3.076388749,21.1378567,
France,FRA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,4.145408424,6.246151929,5.588081607,5.159826662,4.272824761,4.965301673,5.105458445,6.870347622,6.906112199,5.962094086,4.555136558,4.569008307,6.333803886,5.942596976,-0.867380966,4.107630683,4.684899961,3.986750274,3.529038997,2.686779697,2.019667448,2.901412335,1.89321998,2.368090896,1.783948783,2.328170885,2.466162792,4.372264927,4.813824125,2.632009706,1.515911528,1.765544594,0.680900193,2.497467332,1.978656815,1.902035881,2.730334247,3.632302761,3.305675646,3.590475877,1.973823904,1.206043766,0.978472166,2.855448515,1.713171521,2.695827724,2.60016412,1.45355028,-1.883680288,2.210864221,2.428935692,1.179260795,0.660783107,1.232745928,1.113770583,1.531540579,2.255600218,1.851559953,1.971578235,-7.009047908,6.694171649,3.497612409,
Faroe Islands,FRO,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.363730285,-3.979919246,-3.399979355,4.599721155,3.26857886,5.176614496,2.339561487,-0.862378929,-1.762123644,0.738700308,2.534876067,-3.255638522,-3.570405356,-1.715154635,2.361453538,0.394241211,-1.561993287,-0.65056461,-1.326999677,2.982503902,2.756235134,2.877916619,0.902744215,2.448902401,-0.721501157,-0.86954144,1.289885588,
Gabon,GAB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.070788681,1.23147018,0.734976978,0.578600165,10.70586206,5.691866257,5.978919582,-0.878839213,6.495800469,6.891115236,9.899688124,8.397072889,6.147154256,5.210003126,3.027743986,5.426550309,0.538132723,2.251335163,-2.530375358,1.123838997,2.663928115,
United Kingdom,GBR,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94750624,1.104884834,3.220193494,3.626548305,2.492759745,3.074065205,5.23574217,3.034457622,2.502769928,5.392234242,2.42971518,1.579523143,3.867356133,3.259766822,4.263768183,2.350248295,4.134412859,0.768172511,-3.182252113,3.130119889,1.827631124,2.314157051,1.467150114,3.137936565,1.474548748,2.833592708,3.037568156,1.332103052,1.76577322,-11.89839462,10.92737396,5.304310529,
Georgia,GEO,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.316092333,7.024567848,11.50868399,12.97623862,6.784547098,-4.385600067,15.22152106,5.895230656,6.354316341,3.056856178,3.694913867,3.711066743,2.761930104,6.264860041,5.778413013,6.456707962,-8.145160649,16.77555147,9.049406649,
Ghana,GHA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.686357664,7.988809461,5.550425747,9.823398827,9.373975353,12.08110863,14.8152903,5.206571842,2.875680816,2.758327745,3.446898971,2.810099739,7.622649524,0.680421592,9.366628242,5.513958953,
Gibraltar,GIB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.698759964,13.30475607,1.235397917,5.973440777,-0.588865153,4.061982738,3.989819067,4.869487854,3.686859881,1.402938053,3.676711619,2.903765044,1.29780146,1.703930252,1.573057768,2.892215463,1.227366079,1.165927741,1.603629689,-4.394064852,7.167254966,1.062215014,4.482235128,4.23111805,9.244461812,6.846774339,9.14317286,1.942633687,8.294159908,5.660599832,8.184165785,5.996978371,3.902293004,-1.111342556,3.97254184,4.699999997,
"Gambia, The",GMB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,10.63718071,2.427410585,6.040891467,0,0.262932188,9.178312223,5.884711695,12.40075848,5.65085832,1.814709017,6.066286009,-1.090796187,12.87034091,7.874716809,-5.29008497,5.794931168,6.850559137,2.254486686,-3.619086826,6.072708471,2.793575585,1.936424427,7.315111092,-0.70380665,6.928214902,11.19903389,-1.839703816,5.848847328,3.12595753,4.232750639,5.617407732,-0.688198633,5.072997748,4.562286931,0.827577862,2.948520813,8.026429554,-2.309925594,8.432461199,6.618141964,-2.953816249,3.447549454,2.589156678,2.741241716,4.544260141,5.289230315,1.359108427,-0.243204626,-2.080064238,11.73289453,10.11798068,6.147196641,-4.962631999,1.881790262,2.761909521,
Guinea-Bissau,GNB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.521132994,-12.71963951,-0.49080596,11.24182878,6.772866056,-5.212684835,8.394616952,3.975508031,4.005834568,7.450205147,23.48309101,-4.461510415,2.662089026,7.359343517,6.589801903,6.988140003,7.234260127,-1.377662576,3.534152005,-4.291463679,,,
Equatorial Guinea,GNQ,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64956473,24.32001466,1.945908113,14.68806788,9.241004677,10.37083414,9.902720583,0.630220181,-2.952791931,-4.332641436,-3.463860489,4.839958953,0.198313989,-6.782273629,10.58679209,3.747143466,
Greece,GRC,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01284277,5.265650385,4.907803067,-0.465918912,4.299258194,2.530271153,3.884694429,5.770877477,7.494567617,1.40843399,3.987061609,4.985082213,3.673945077,-4.472087155,-3.791013363,-9.043389438,-6.445739642,-0.718007573,0.946707036,0.393858696,-1.088143924,2.002176048,0.960063528,1.068905832,-11.3299556,7.301196853,6.371596349,
Grenada,GRD,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,8.977646671,3.537120368,1.802635768,-1.036825348,5.491615914,5.79813381,4.01579605,6.386505571,10.44135687,5.988754176,1.046916902,3.311512335,5.888301626,1.947751277,0.532864667,-0.186144926,2.480979399,1.284428742,3.656577935,3.813240728,12.90044649,6.836339383,4.944002798,1.405913677,3.546172917,7.033542395,1.310668621,5.349222313,0.852508565,9.185247333,2.932928827,-3.212480535,-1.676045375,1.437832382,0.616882371,1.293139515,5.681007487,3.075436303,2.614162806,3.848221004,2.585136114,1.956209167,-13.27424323,1.783714777,5.288899477,
Greenland,GRL,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.884179851,2.194184706,6.39233922,1.972126339,2.311771434,4.048194404,0.257208904,-0.521757956,-0.0881412,-0.545650588,0.878268869,0.320241429,1.112397606,0.597168267,2.122363004,2.620997146,-3.87676378,1.549249665,,
Guatemala,GTM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,3.190487556,4.469381798,10.77370655,6.046308841,5.609950839,5.160111365,4.989295153,9.274618031,4.660042604,7.11519571,5.057559003,5.93773741,7.07283769,7.625407268,0.779419915,8.556449296,8.369619158,4.680615044,3.757791349,2.722789523,0.576146291,-4.452274903,-3.003875138,1.165444847,-2.213272499,-1.468192276,3.039626196,3.278477751,3.843246803,2.319684981,4.036847128,4.527623466,4.286620304,5.279620455,5.530348137,2.835392394,3.947977023,5.197094392,3.687215525,4.435867388,44.09972072,3.322426335,3.217165915,3.964564087,3.837326892,5.654475949,6.51949429,4.882836121,1.31387644,3.717792953,3.884161887,3.600598964,3.750934758,3.96701288,4.548871777,3.014397024,3.386524099,3.622157965,3.951332476,-2.134604163,8.078895981,4.58892567,
Guam,GUM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,4.385036838,-4.227359293,-11.5105577,10.39396675,11.79681905,7.059719351,3.379349156,-0.717054914,3.357056001,5.932740512,5.689527267,1.639173965,13.64608825,-16.79170906,3.934939017,22.43458525,0.113132569,-4.461784887,-0.936139215,-5.159315683,11.98832667,-10.43618825,-2.027407778,-5.751599399,-3.02243013,-4.779034083,-11.01757745,7.789823061,-1.247288501,1.647446457,-0.16207452,1.298701205,3.418803475,7.592975121,5.952952599,7.340280937,6.58505692,1.940594021,-2.447552392,5.336519314,1.096408278,-0.336574427,2.101313398,2.278574004,7.797341043,8.099999972,8.442907061,5.806035595,5.896283088,5.813311058,3.874065671,6.832026809,1.666414604,2.831924717,-0.39192679,2.490176725,2.798624961,2.920011742,4.152942577,-9.442094835,11.89945251,8.640069184,
